record_code,format_version,submission_date,reporting_agency,sampling_agency,recovery_id,species,run_year,recovery_date,recovery_date_type,period_type,period,fishery,gear,adclip_selective_fishery,estimation_level,recovery_location_code,sampling_site,recorded_mark,sex,weight,weight_code,weight_type,length,length_code,length_type,detection_method,tag_status,tag_code,tag_type,sequential_number,sequential_column_number,sequential_row_number,catch_sample_id,sample_type,sampled_maturity,sampled_run,sampled_length_range,sampled_sex,sampled_mark,estimated_number,recovery_location_name,record_origin,release_location_state,release_location_rmis_region,release_location_rmis_basin,hatchery_location_name,stock_location_name,brood_year,run,hatchery_location_code,stock_location_code,last_release_date_year
"R","4.1","20200124","CDFO","CDFO","S1118162","1","2014","20140717","R","5","07","40","07","N","3","2MS24P020BECH BY 05",,"5000",,,,,"550","0","1","V","1","636099","12",,,,"00241607","6",,,,,,"3.99","JFSPT BECH BY (20-5)","N","WA","NOWA","BESA","SAMISH HATCHERY","SAMISH   (FRIDAY CR)","2011","3","3F10107  030017 H","3F10107  030017 S","2012"
"R","4.1","20200124","CDFO","CDFO","S1118164","1","2014","20140624","R","5","06","40","07","N","3","2MS24P020SCRE IS 05",,"5000",,,,,"800","0","1","V","1","181370","12",,,,"00241606","6",,,,,,"6.08","JFSPT SCRE IS (20-5)","N","BC","FRTH","UPTR","H-Shuswap River, Middle,","S-Shuswap R Middle","2010","2","2FS  TOMFH1958","2FS  TOMFS1958","2011"
"R","4.1","20200124","CDFO","CDFO","S1111727","1","2014","20140701","R","5","07","40","07","N","3","2MS62P014BATE BE 13",,"5000",,,,,,,,"V","1","182385","12",,,,"00621607","3",,,,,,"4","GSSPTCBATE BE (14-13)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2011","3","2FS  LWFRH0107","2FS  LWFRS0107","2012"
"R","4.1","20200124","CDFO","CDFO","S1111728","1","2014","20140701","R","5","07","40","07","N","3","2MS62P014BATE BE 13",,"5000",,,,,,,,"V","1","182385","12",,,,"00621607","3",,,,,,"4","GSSPTCBATE BE (14-13)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2011","3","2FS  LWFRH0107","2FS  LWFRS0107","2012"
"R","4.1","20200124","CDFO","CDFO","S1111741","1","2014","20140718","R","5","07","40","07","N","3","2MS62P014BATE BE 13",,"5000",,,,,,,,"V","1","211007","0",,,,"00621607","3",,,,,,"4","GSSPTCBATE BE (14-13)","N","WA","SKAG","UPSK","MARBLEMOUNT HATCHERY","SKAGIT R     03.0176","2011","2","3F10208  031421 H","3F10208  030176 S","2012"
"R","4.1","20200124","CDFO","CDFO","S1111742","1","2014","20140718","R","5","07","40","07","N","3","2MS62P014BATE BE 13",,"5000",,,,,"640","0","1","V","1","181568","12",,,,"00621607","3",,,,,,"4","GSSPTCBATE BE (14-13)","N","BC","GST","GSVI","H-Big Qualicum River H","S-Big Qualicum R","2011","3","2FS  GSVIH0100","2FS  GSVIS0100","2012"
"R","4.1","20200124","CDFO","CDFO","S1111743","1","2014","20140718","R","5","07","40","07","N","3","2MS62P014BATE BE 13",,"5000",,,,,"640","0","1","V","1","181569","12",,,,"00621607","3",,,,,,"4","GSSPTCBATE BE (14-13)","N","BC","GST","GSVI","H-Big Qualicum River H","S-Big Qualicum R","2011","3","2FS  GSVIH0100","2FS  GSVIS0100","2012"
"R","4.1","20200124","CDFO","CDFO","S1111863","1","2014","20140623","R","5","06","40","07","N","3","2MS62P015GRAN RF 02",,"5000",,,,,"700","0","1","V","1","182385","12",,,,"00621606","3",,,,,,"4","GSSPTCGRAN RF (15-2)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2011","3","2FS  LWFRH0107","2FS  LWFRS0107","2012"
"R","4.1","20200124","CDFO","CDFO","S1111869","1","2014","20140703","R","5","07","40","07","N","3","2MS62P014KITT BE 13",,"5000",,,,,"760","0","1","V","1","636099","12",,,,"00621607","3",,,,,,"4","GSSPTCKITT BE (14-13)","N","WA","NOWA","BESA","SAMISH HATCHERY","SAMISH   (FRIDAY CR)","2011","3","3F10107  030017 H","3F10107  030017 S","2012"
"R","4.1","20200124","CDFO","CDFO","S1111873","1","2014","20140707","R","5","07","40","07","N","3","2MS62P014KITT BE 13",,"5000",,,,,"910","0","1","V","1","181473","12",,,,"00621607","3",,,,,,"4","GSSPTCKITT BE (14-13)","N","BC","FRTH","LOFR","H-Chehalis River H","S-Harrison R","2010","3","2FS  LWFRH0154","2FS  LWFRS0229","2011"
"R","4.1","20200124","CDFO","CDFO","S1140240","1","2014","20140622","R","5","06","40","07","N","3","2MS27P123BIG BK  08",,"5000",,,,,,,,"V","1","636080","13",,,,"00271606","6",,,,,,"6.37","WSPT  BIG BK (123-8)","N","WA","SNAK","LOSN","LYONS FERRY HATCHERY","SNAKE R-LOWR 33.0002","2010","3","3F42001  330002 H01","3F42001  330002 S","2012"
"R","4.1","20200124","CDFO","CDFO","S1140256","1","2014","20140701","R","5","07","40","07","N","3","2MS27H024FLRC IT",,"5000",,,,,,,,"V","1","635768","12",,,,"00271607","6",,,,,,"6.73","WSPT  FLRC IT [H024]","N","WA","HOOD","SKDO","GEORGE ADAMS HATCHERY","GEORGE ADAMS (PURDY)","2010","3","3F10412  160005 H","3F10412  160005 S","2011"
"R","4.1","20200124","CDFO","CDFO","S1111975","1","2014","20140715","R","5","07","40","07","N","3","2MS27P124TOFINOO 03",,"5000",,,,,,,,"V","1","090566","12",,,,"00271607","6",,,,,,"6.73","WSPT  TOFINOO (124-3)","N","OR","LOCR","YOCL","BIG CR HATCHERY","BIG CR HATCHERY","2011","3","5F33202  H2     21","5F332    13","2012"
"R","4.1","20200124","CDFO","CDFO","S1112533","1","2014","20140629","R","5","06","40","07","N","3","2MS24M19BPEDD BY 05",,"5000",,,,,"480","0","1","V","1","636367","12",,,,"00241606","6",,,,,,"6.08","JFSPT PEDD BY (19-5)","N","WA","HOOD","SKDO","GEORGE ADAMS HATCHERY","GEORGE ADAMS (PURDY)","2011","3","3F10412  160005 H","3F10412  160005 S","2012"
"R","4.1","20200124","CDFO","CDFO","S1112536","1","2014","20140701","R","5","07","40","07","N","3","2MS24P020CHUR IS 05",,"5000",,,,,,,,"V","1","635693","12",,,,"00241607","6",,,,,,"3.99","JFSPT CHUR IS (20-5)","N","WA","MPS","DUWA","SOOS CREEK HATCHERY","BIG SOOS CR  09.0072","2010","3","3F10510  090072 H","3F10510  090072 S","2011"
"R","4.1","20200124","CDFO","CDFO","S1112910","1","2014","20140628","R","5","06","40","07","N","3","2MS27H024AHOUSAT",,"5000",,,,,"850","0","1","V","1","635693","12",,,,"00271606","6",,,,,,"6.37","WSPT  AHOUSAT [H024]","N","WA","MPS","DUWA","SOOS CREEK HATCHERY","BIG SOOS CR  09.0072","2010","3","3F10510  090072 H","3F10510  090072 S","2011"
"R","4.1","20200124","CDFO","CDFO","S1112915","1","2014","20140710","R","5","07","40","07","N","3","2MS24P020OTTE PT 05",,"5000",,,,,"600","0","1","V","1","182386","12",,,,"00241607","6",,,,,,"3.99","JFSPT OTTE PT (20-5)","N","BC","FRTH","UPTR","H-Shuswap River, Middle,","S-Shuswap R Low","2011","2","2FS  TOMFH1958","2FS  TOMFS0161","2012"
"R","4.1","20200124","CDFO","CDFO","S791087","1","2014","20140610","R","5","06","40","07","N","3","2MS23P017",,"5000",,,,,"820","0","1","V","1","181584","12",,,,"00231606","6",,,,,,"4.81","GSPTS        P017","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2010","3","2FS  LWFRH0107","2FS  LWFRS0107","2011"
"R","4.1","20200124","CDFO","CDFO","S791091","1","2014","20140718","R","5","07","40","07","N","3","2MS23P017",,"5000",,,,,"690","0","1","V","1","180279","12",,,,"00231607","3",,,,,,"2","GSPTS        P017","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2011","3","2FS  LWFRH0107","2FS  LWFRS0107","2012"
"R","4.1","20200124","CDFO","CDFO","S1151855","1","2014","20140618","R","5","06","40","07","N","3","2MS27P123BIG BK  08",,"5000",,,,,,,,"V","1","181892","12",,,,"00271606","6",,,,,,"6.37","WSPT  BIG BK (123-8)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2011","3","2FS  GSVIH0118","2FS  GSVIS0118","2012"
"R","4.1","20200124","CDFO","CDFO","S1151857","1","2014","20140621","R","5","06","40","07","N","3","2MS27P123BIG BK  08",,"5000",,,,,,,,"V","1","220208","12",,,,"00271606","6",,,,,,"6.37","WSPT  BIG BK (123-8)","N","ID","SNAK","CLEA","NPT HATCHERY","LYONS FERRY HATCHERY","2010","8","4F-1706030601905.61","3F42001  330002 S01","2011"
"R","4.1","20200124","CDFO","CDFO","S1151869","1","2014","20140629","R","5","06","40","07","N","3","2MS27P123SOUT BK 05",,"5000",,,,,,,,"V","1","090582","12",,,,"00271606","6",,,,,,"6.37","WSPT  SOUT BK (123-5)","N","OR","LOCR","YOCL","BIG CR HATCHERY","BIG CR HATCHERY","2011","3","5F33202  H2     21","5F332    13","2012"
"R","4.1","20200124","CDFO","CDFO","S1151870","1","2014","20140629","R","5","06","40","07","N","3","2MS27P123SOUT BK 05",,"5000",,,,,,,,"V","1","635681","12",,,,"00271606","6",,,,,,"6.37","WSPT  SOUT BK (123-5)","N","WA","NOWA","NOOK","KENDALL CR HATCHERY","NOOKSACK R   01.0120","2011","1","3F10107  010406 H","3F10107  010120 S","2012"
"R","4.1","20200124","CDFO","CDFO","S1151871","1","2014","20140629","R","5","06","40","07","N","3","2MS27P123SOUT BK 05",,"5000",,,,,,,,"V","1","636434","12",,,,"00271606","6",,,,,,"6.37","WSPT  SOUT BK (123-5)","N","WA","NOWA","SJUA","GLENWOOD SPRINGS","GLENWOOD SPRINGS","2011","3","3F10707  020065 H","3F10707  020065 S","2012"
"R","4.1","20200124","CDFO","CDFO","S794659","1","2014","20140716","R","5","07","40","07","N","3","2MS27P121",,"5000",,"6.58","1","1","790","0","1","V","1","068767","12",,,,"00271607","6",,,,,,"6.73","WSPT         P121","N","CA","SAFA","SACR","NIMBUS FISH HATCHERY","AMERICAN RIVER","2010","3","6FCSAAMN NBFH","6FCSAAMN","2011"
"R","4.1","20200124","CDFO","CDFO","S1151872","1","2014","20140629","R","5","06","40","07","N","3","2MS27P123SOUT BK 05",,"5000",,,,,,,,"V","1","181567","12",,,,"00271606","6",,,,,,"6.37","WSPT  SOUT BK (123-5)","N","BC","GST","GSVI","H-Big Qualicum River H","S-Big Qualicum R","2011","3","2FS  GSVIH0100","2FS  GSVIS0100","2012"
"R","4.1","20200124","CDFO","CDFO","S1151889","1","2014","20140707","R","5","07","40","07","N","3","2MS27P123BIG BK  08",,"5000",,,,,,,,"V","1","636080","13",,,,"00271607","6",,,,,,"6.73","WSPT  BIG BK (123-8)","N","WA","SNAK","LOSN","LYONS FERRY HATCHERY","SNAKE R-LOWR 33.0002","2010","3","3F42001  330002 H01","3F42001  330002 S","2012"
"R","4.1","20200124","CDFO","CDFO","S1186005","1","2014","20140626","R","5","06","40","07","N","3","2MS27P124LONG BE 03",,"5000",,,,,,,,"V","1","636166","12",,,,"00271606","6",,,,,,"6.37","WSPT  LONG BE (124-3)","N","WA","HOOD","SKDO","HOODSPORT HATCHERY","GEORGE ADAMS (PURDY)","2011","3","3F10412  160222 H","3F10412  160005 S","2012"
"R","4.1","20200124","CDFO","CDFO","S1186013","1","2014","20140623","R","5","06","40","07","N","3","2MS27P123BIG BK  08",,"5000",,,,,,,,"V","1","092213","0",,,,"00271606","6",,,,,,"6.37","WSPT  BIG BK (123-8)","N","OR","LOCR","YOCL","KLASKANINE HATCHERY","BIG CR HATCHERY","2011","3","5F33214  H14    21","5F332    13","2012"
"R","4.1","20200124","CDFO","CDFO","S803526","1","2014","20140704","R","5","07","40","07","N","3","2MS27M23BPILL PT 06",,"5000",,,,,"480","0","1","V","1","636277","12",,,,"00271607","6",,,,,,"6.73","WSPT  PILL PT (23-6)","N","WA","SKAG","UPSK","MARBLEMOUNT HATCHERY","SKAGIT R     03.0176","2011","1","3F10208  031421 H","3F10208  030176 S","2012"
"R","4.1","20200124","CDFO","CDFO","S1186023","1","2014","20140630","R","5","06","40","07","N","3","2MS27P123TWTHREO",,"5000",,,,,,,,"V","1","636444","13",,,,"00271606","6",,,,,,"6.37","WSPT  TWTHREO (P123)","N","WA","SNAK","LOSN","LYONS FERRY HATCHERY","SNAKE R-LOWR 33.0002","2011","3","3F42001  330002 H01","3F42001  330002 S","2013"
"R","4.1","20200124","CDFO","CDFO","S1186030","1","2014","20140622","R","5","06","40","07","N","3","2MS27P123BIG BK  08",,"5000",,,,,,,,"V","1","090582","12",,,,"00271606","6",,,,,,"6.37","WSPT  BIG BK (123-8)","N","OR","LOCR","YOCL","BIG CR HATCHERY","BIG CR HATCHERY","2011","3","5F33202  H2     21","5F332    13","2012"
"R","4.1","20200124","CDFO","CDFO","S1186031","1","2014","20140622","R","5","06","40","07","N","3","2MS27P123BIG BK  08",,"5000",,,,,,,,"V","1","635681","12",,,,"00271606","6",,,,,,"6.37","WSPT  BIG BK (123-8)","N","WA","NOWA","NOOK","KENDALL CR HATCHERY","NOOKSACK R   01.0120","2011","1","3F10107  010406 H","3F10107  010120 S","2012"
"R","4.1","20200124","CDFO","CDFO","S1186041","1","2014","20140630","R","5","06","40","07","N","3","2MS27P123TWTHREO",,"5000",,,,,,,,"V","1","090567","12",,,,"00271606","6",,,,,,"6.37","WSPT  TWTHREO (P123)","N","OR","LOCR","YOCL","BIG CR HATCHERY","BIG CR HATCHERY","2011","3","5F33202  H2     21","5F332    13","2012"
"R","4.1","20200124","CDFO","CDFO","S1186043","1","2014","20140628","R","5","06","40","07","N","3","2MS27P124LONG BE 03",,"5000",,,,,,,,"V","1","636098","12",,,,"00271606","6",,,,,,"6.37","WSPT  LONG BE (124-3)","N","WA","NOWA","BESA","SAMISH HATCHERY","SAMISH   (FRIDAY CR)","2011","3","3F10107  030017 H","3F10107  030017 S","2012"
"R","4.1","20200124","CDFO","CDFO","S1186045","1","2014","20140630","R","5","06","40","07","N","3","2MS27P123TWTHREO",,"5000",,,,,,,,"V","1","090490","12",,,,"00271606","6",,,,,,"6.37","WSPT  TWTHREO (P123)","N","OR","CECR","UMAT","UMATILLA HATCHERY","UMATILLA R","2010","8","5F33449  H49    21","5F334    91","2012"
"R","4.1","20200124","CDFO","CDFO","S1186050","1","2014","20140623","R","5","06","40","07","N","3","2MS27P123BIG BK  08",,"5000",,,,,,,,"V","1","636099","12",,,,"00271606","6",,,,,,"6.37","WSPT  BIG BK (123-8)","N","WA","NOWA","BESA","SAMISH HATCHERY","SAMISH   (FRIDAY CR)","2011","3","3F10107  030017 H","3F10107  030017 S","2012"
"R","4.1","20200124","CDFO","CDFO","S1186054","1","2014","20140630","R","5","06","40","07","N","3","2MS27P123TWTHREO",,"5000",,,,,,,,"V","1","181976","12",,,,"00271606","6",,,,,,"6.37","WSPT  TWTHREO (P123)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2011","3","2FS  GSVIH0118","2FS  GSVIS0118","2012"
"R","4.1","20200124","CDFO","CDFO","S1186258","1","2014","20140630","R","5","06","40","07","N","3","2MS27P123TWTHREO",,"5000",,,,,,,,"V","1","090566","12",,,,"00271606","6",,,,,,"6.37","WSPT  TWTHREO (P123)","N","OR","LOCR","YOCL","BIG CR HATCHERY","BIG CR HATCHERY","2011","3","5F33202  H2     21","5F332    13","2012"
"R","4.1","20200124","CDFO","CDFO","S496965","1","2014","20140711","R","5","07","40","07","N","3","2MS62P014FLOR IT 05",,"5000",,,,,"940","0","1","V","1","181473","12",,,,"00621607","3",,,,,,"4","GSSPTCFLOR IT (14-5)","N","BC","FRTH","LOFR","H-Chehalis River H","S-Harrison R","2010","3","2FS  LWFRH0154","2FS  LWFRS0229","2011"
"R","4.1","20200124","CDFO","CDFO","S499481","1","2014","20140625","R","5","06","40","07","N","3","2MS27P121",,"5000",,"4.76","1","1","680","0","1","V","1","181564","12",,,,"00271606","6",,,,,,"6.37","WSPT         P121","N","BC","FRTH","LOFR","H-Chehalis River H","S-Harrison R","2011","3","2FS  LWFRH0154","2FS  LWFRS0229","2012"
"R","4.1","20200124","CDFO","CDFO","S499482","1","2014","20140625","R","5","06","40","07","N","3","2MS27P121",,"5000",,"5.9","1","1","760","0","1","V","1","210963","12",,,,"00271606","6",,,,,,"6.37","WSPT         P121","N","WA","MPS","EKPN","GROVERS CR HATCHERY","GROVERS CR   15.0299","2010","3","3F10510  150299 H","3F10510  150299 S","2011"
"R","4.1","20200124","CDFO","CDFO","S499484","1","2014","20140625","R","5","06","40","07","N","3","2MS27P121",,"5000",,"5.22","1","1","710","0","1","V","1","220322","13",,,,"00271606","6",,,,,,"6.37","WSPT         P121","N","ID","SNAK","UPSN","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","2010","8","3F42001  330002 H01","3F42001  330002 S01","2012"
"R","4.1","20200124","CDFO","CDFO","S499490","1","2014","20140630","R","5","06","40","07","N","3","2MS27P121",,"5000",,"2.72","1","1","610","0","1","V","1","100201","12",,,,"00271606","6",,,,,,"6.37","WSPT         P121","N","ID","SNAK","UPSN","OXBOW HATCHERY","F SNAKE R","2011","3","4F-1706010100800.00","4F3-17060101008-XUU","2012"
"R","4.1","20200124","CDFO","CDFO","S499494","1","2014","20140703","R","5","07","40","07","N","3","2MS24P020",,"5000",,"6.35","1","1",,,,"V","1","181371","12",,,,"00241607","6",,,,,,"3.99","JFSPT        P020","N","BC","FRTH","UPTR","H-Shuswap River, Middle,","S-Shuswap R Middle","2010","2","2FS  TOMFH1958","2FS  TOMFS1958","2011"
"R","4.1","20200124","CDFO","CDFO","S1118260","1","2014","20140703","R","5","07","40","07","N","3","2MS24P020TRAP SH 05",,"5000",,,,,"910","0","1","V","1","181585","12",,,,"00241607","6",,,,,,"3.99","JFSPT TRAP SH (20-5)","N","BC","FRTH","UPTR","H-Shuswap River, Middle,","S-Shuswap R Low","2010","2","2FS  TOMFH1958","2FS  TOMFS0161","2011"
"R","4.1","20200124","CDFO","CDFO","S1118268","1","2014","20140628","R","5","06","40","07","N","3","2MS24P020TRAP SH 05",,"5000",,,,,"870","0","1","V","1","181585","12",,,,"00241606","6",,,,,,"6.08","JFSPT TRAP SH (20-5)","N","BC","FRTH","UPTR","H-Shuswap River, Middle,","S-Shuswap R Low","2010","2","2FS  TOMFH1958","2FS  TOMFS0161","2011"
"R","4.1","20200124","CDFO","CDFO","S1118273","1","2014","20140627","R","5","06","40","07","N","3","2MS24P020TRAP SH 05",,"5000",,,,,"810","0","1","V","1","210915","12",,,,"00241606","6",,,,,,"6.08","JFSPT TRAP SH (20-5)","N","WA","MPS","EKPN","GORST CR REARING PND","GROVERS CR   15.0299","2009","3","3F10510  150216 H","3F10510  150299 S","2010"
"R","4.1","20200124","CDFO","CDFO","S1118277","1","2014","20140714","R","5","07","40","07","N","3","2MS27P121SWIF BK 02",,"5000",,,,,,,,"V","1","210972","12",,,,"00271607","6",,,,,,"6.73","WSPT  SWIF BK (121-2)","N","WA","MPS","EKPN","GORST CR REARING PND","MINTER CR    15.0048","2010","3","3F10510  150216 H","3F10513  150048 S","2011"
"R","4.1","20200124","CDFO","CDFO","S1118329","1","2014","20140715","R","5","07","40","07","N","3","2MS62P014BATE BE 13",,"5000",,,,,"840","0","1","V","1","182068","12",,,,"00621607","3",,,,,,"4","GSSPTCBATE BE (14-13)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2011","3","2FS  LWFRH0107","2FS  LWFRS0107","2012"
"R","4.1","20200124","CDFO","CDFO","S1118332","1","2014","20140708","R","5","07","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"790","0","1","V","1","181367","12",,,,"00611607","6",,,,,,"2.71","JSSSPTCP MUDG (13-2)","N","BC","GST","GSVI","H-Puntledge River H","S-Puntledge R","2011","2","2FS  GSVIH0105","2FS  GSVIS0105","2012"
"R","4.1","20200124","CDFO","CDFO","S1118336","1","2014","20140623","R","5","06","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"650","0","1","V","1","181194","12",,,,"00611606","6",,,,,,"2.42","JSSSPTCP MUDG (13-2)","N","BC","GST","GSVI","H-Big Qualicum River H","S-Big Qualicum R","2011","3","2FS  GSVIH0100","2FS  GSVIS0100","2012"
"R","4.1","20200124","CDFO","CDFO","S1118338","1","2014","20140708","R","5","07","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,,,,"V","1","181978","12",,,,"00611607","6",,,,,,"2.71","JSSSPTCP MUDG (13-2)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2011","3","2FS  GSVIH0118","2FS  GSVIS0118","2012"
"R","4.1","20200124","CDFO","CDFO","S1118355","1","2014","20140621","R","5","06","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"760","0","1","V","1","181982","12",,,,"00611606","6",,,,,,"2.42","JSSSPTCP MUDG (13-2)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2011","3","2FS  LWFRH0107","2FS  LWFRS0107","2012"
"R","4.1","20200124","CDFO","CDFO","S1118356","1","2014","20140622","R","5","06","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,,,,"V","1","210963","12",,,,"00611606","6",,,,,,"2.42","JSSSPTCP MUDG (13-2)","N","WA","MPS","EKPN","GROVERS CR HATCHERY","GROVERS CR   15.0299","2010","3","3F10510  150299 H","3F10510  150299 S","2011"
"R","4.1","20200124","CDFO","CDFO","S1118359","1","2014","20140622","R","5","06","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"840","0","1","V","1","181584","12",,,,"00611606","6",,,,,,"2.42","JSSSPTCP MUDG (13-2)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2010","3","2FS  LWFRH0107","2FS  LWFRS0107","2011"
"R","4.1","20200124","CDFO","CDFO","S1118363","1","2014","20140703","R","5","07","40","07","N","3","2MS62P014KITT BE 13",,"5000",,,,,"660","0","1","V","1","181564","12",,,,"00621607","3",,,,,,"4","GSSPTCKITT BE (14-13)","N","BC","FRTH","LOFR","H-Chehalis River H","S-Harrison R","2011","3","2FS  LWFRH0154","2FS  LWFRS0229","2012"
"R","4.1","20200124","CDFO","CDFO","S1118365","1","2014","20140715","R","5","07","40","07","N","3","2MS62P015GRAN RF 02",,"5000",,,,,"640","0","1","V","1","181974","12",,,,"00621607","3",,,,,,"4","GSSPTCGRAN RF (15-2)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2011","3","2FS  GSVIH0118","2FS  GSVIS0118","2012"
"R","4.1","20200124","CDFO","CDFO","S1118368","1","2014","20140713","R","5","07","40","07","N","3","2MS62P014BATE BE 13",,"5000",,,,,"560","0","1","V","1","182385","12",,,,"00621607","3",,,,,,"4","GSSPTCBATE BE (14-13)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2011","3","2FS  LWFRH0107","2FS  LWFRS0107","2012"
"R","4.1","20200124","CDFO","CDFO","S1118370","1","2014","20140706","R","5","07","40","07","N","3","2MS61P013QUAD IS 03",,"5000",,,,,"640","0","1","V","1","181569","12",,,,"00611607","6",,,,,,"2.71","JSSSPTQUAD IS (13-3)","N","BC","GST","GSVI","H-Big Qualicum River H","S-Big Qualicum R","2011","3","2FS  GSVIH0100","2FS  GSVIS0100","2012"
"R","4.1","20200124","CDFO","CDFO","S1118379","1","2014","20140530","R","5","05","40","07","N","4","2MS24P020CMPR BY 05",,"5000",,,,,"910","0","1","V","1","181585","12",,,,,"3",,,,,,"10.94","JFSPT CMPR BY (20-5)","N","BC","FRTH","UPTR","H-Shuswap River, Middle,","S-Shuswap R Low","2010","2","2FS  TOMFH1958","2FS  TOMFS0161","2011"
"R","4.1","20200124","CDFO","CDFO","S1118816","1","2014","20140705","R","5","07","40","07","N","3","2MS23P017ENTR IS 12",,"5000",,,,,,,,"V","1","181584","12",,,,"00231607","3",,,,,,"2","GSPTS ENTR IS (17-12)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2010","3","2FS  LWFRH0107","2FS  LWFRS0107","2011"
"R","4.1","20200124","CDFO","CDFO","S1118863","1","2014","20140715","R","5","07","40","07","N","3","2MS24P020ALDR PT 05",,"5000",,,,,"630","0","1","V","1","636095","12",,,,"00241607","6",,,,,,"3.99","JFSPT ALDR PT (20-5)","N","WA","SPS","EKPS","MINTER CR HATCHERY","WHITE R      10.0031","2011","1","3F10513  150048 H","3F10511  100031 S","2012"
"R","4.1","20200124","CDFO","CDFO","S1120001","1","2014","20140704","R","5","07","40","07","N","3","2MS27M23BPILL PT 06",,"5000",,,,,"550","0","1","V","1","181569","12",,,,"00271607","6",,,,,,"6.73","WSPT  PILL PT (23-6)","N","BC","GST","GSVI","H-Big Qualicum River H","S-Big Qualicum R","2011","3","2FS  GSVIH0100","2FS  GSVIS0100","2012"
