"id","fishNumber","species","lat","long","year","month","day","julianDay","time","fl","tagCode","broodYr","hatchery","relSite","reg","minRelJulian","maxRelJulian","pres"
"87-146","87-146_F","CHINOOK SALMON SMOLT",48.9742,-125.0217,"1987","06","05",155,"16:40-07:00",87,"02-42-56",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",129,149,"F"
"87-146","87-146_G","CHINOOK SALMON SMOLT",48.9742,-125.0217,"1987","06","05",155,"16:40-07:00",79,"02-46-47",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-146","87-146_H","CHINOOK SALMON SMOLT",48.9742,-125.0217,"1987","06","05",155,"16:40-07:00",80,"02-46-45",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-152","87-152_A","CHINOOK SALMON SMOLT",48.9183,-125.0208,"1987","06","06",156,"11:20-07:00",88,"02-45-20",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-152","87-152_B","CHINOOK SALMON SMOLT",48.9183,-125.0208,"1987","06","06",156,"11:20-07:00",80,"02-45-15",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-152","87-152_C","CHINOOK SALMON SMOLT",48.9183,-125.0208,"1987","06","06",156,"11:20-07:00",89,"02-46-47",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-152","87-152_D","CHINOOK SALMON SMOLT",48.9183,-125.0208,"1987","06","06",156,"11:20-07:00",86,"02-46-44",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-152","87-152_E","CHINOOK SALMON SMOLT",48.9183,-125.0208,"1987","06","06",156,"11:20-07:00",96,"02-44-01",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-152","87-152_F","CHINOOK SALMON SMOLT",48.9183,-125.0208,"1987","06","06",156,"11:20-07:00",80,"02-42-57",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",129,149,"F"
"87-152","87-152_G","CHINOOK SALMON SMOLT",48.9183,-125.0208,"1987","06","06",156,"11:20-07:00",78,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-153","87-153_A","CHINOOK SALMON SMOLT",48.9643,-124.9917,"1987","06","06",156,"12:40-07:00",85,"02-45-18",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-153","87-153_B","CHINOOK SALMON SMOLT",48.9643,-124.9917,"1987","06","06",156,"12:40-07:00",85,"02-45-20",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-154","87-154_A","CHINOOK SALMON SMOLT",48.995,-124.8933,"1987","06","06",156,"13:44-07:00",81,"02-45-17",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-154","87-154_B","CHINOOK SALMON SMOLT",48.995,-124.8933,"1987","06","06",156,"13:44-07:00",91,"NO DATA",NA,NA,NA,NA,NA,NA,"F"
"87-154","87-154_C","CHINOOK SALMON SMOLT",48.995,-124.8933,"1987","06","06",156,"13:44-07:00",78,"02-43-63",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-154","87-154_D","CHINOOK SALMON SMOLT",48.995,-124.8933,"1987","06","06",156,"13:44-07:00",99,"02-43-63",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-154","87-154_E","CHINOOK SALMON SMOLT",48.995,-124.8933,"1987","06","06",156,"13:44-07:00",88,"02-45-16",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-154","87-154_F","CHINOOK SALMON SMOLT",48.995,-124.8933,"1987","06","06",156,"13:44-07:00",83,"02-45-16",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-154","87-154_G","CHINOOK SALMON SMOLT",48.995,-124.8933,"1987","06","06",156,"13:44-07:00",84,"02-45-19",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-154","87-154_H","CHINOOK SALMON SMOLT",48.995,-124.8933,"1987","06","06",156,"13:44-07:00",92,"02-42-56",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",129,149,"F"
"87-154","87-154_I","CHINOOK SALMON SMOLT",48.995,-124.8933,"1987","06","06",156,"13:44-07:00",79,"02-43-63",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-154","87-154_J","CHINOOK SALMON SMOLT",48.995,-124.8933,"1987","06","06",156,"13:44-07:00",84,"NO PIN",NA,NA,NA,NA,NA,NA,"F"
"87-154","87-154_K","CHINOOK SALMON SMOLT",48.995,-124.8933,"1987","06","06",156,"13:44-07:00",90,"02-42-56",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",129,149,"F"
"87-154","87-154_L","CHINOOK SALMON SMOLT",48.995,-124.8933,"1987","06","06",156,"13:44-07:00",90,"02-43-63",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-154","87-154_M","CHINOOK SALMON SMOLT",48.995,-124.8933,"1987","06","06",156,"13:44-07:00",90,"02-43-63",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-155A","87-155A_A","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1987","06","06",156,"14:45-07:00",91,"02-45-18",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-155A","87-155A_B","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1987","06","06",156,"14:45-07:00",85,"02-45-15",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-155C","87-155C_A","CHINOOK SALMON SMOLT",48.9535,-125.398,"1987","06","08",158,"18:25-07:00",96,"02-45-15",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-155C","87-155C_B","CHINOOK SALMON SMOLT",48.9535,-125.398,"1987","06","08",158,"18:25-07:00",89,"02-45-17",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-155C","87-155C_C","CHINOOK SALMON SMOLT",48.9535,-125.398,"1987","06","08",158,"18:25-07:00",87,"02-45-19",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-155C","87-155C_D","CHINOOK SALMON SMOLT",48.9535,-125.398,"1987","06","08",158,"18:25-07:00",89,"02-46-45",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-161D","87-161D_A","CHINOOK SALMON SMOLT",48.9633,-125.0833,"1987","06","10",160,"14:10-07:00",97,"02-45-20",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-161D","87-161D_B","CHINOOK SALMON SMOLT",48.9633,-125.0833,"1987","06","10",160,"14:10-07:00",98,"02-45-20",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-161D","87-161D_C","CHINOOK SALMON SMOLT",48.9633,-125.0833,"1987","06","10",160,"14:10-07:00",87,"02-46-46",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-161D","87-161D_D","CHINOOK SALMON SMOLT",48.9633,-125.0833,"1987","06","10",160,"14:10-07:00",89,"02-46-46",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-161D","87-161D_E","CHINOOK SALMON SMOLT",48.9633,-125.0833,"1987","06","10",160,"14:10-07:00",99,NA,NA,NA,NA,NA,NA,NA,"F"
"87-161D","87-161D_F","CHINOOK SALMON SMOLT",48.9633,-125.0833,"1987","06","10",160,"14:10-07:00",99,"02-45-18",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-161D","87-161D_G","CHINOOK SALMON SMOLT",48.9633,-125.0833,"1987","06","10",160,"14:10-07:00",74,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-161D","87-161D_H","CHINOOK SALMON SMOLT",48.9633,-125.0833,"1987","06","10",160,"14:10-07:00",100,"02-43-63",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-161D","87-161D_I","CHINOOK SALMON SMOLT",48.9633,-125.0833,"1987","06","10",160,"14:10-07:00",90,"02-46-45",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-161D","87-161D_J","CHINOOK SALMON SMOLT",48.9633,-125.0833,"1987","06","10",160,"14:10-07:00",94,"02-45-19",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-161D","87-161D_K","CHINOOK SALMON SMOLT",48.9633,-125.0833,"1987","06","10",160,"14:10-07:00",91,"02-46-45",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-161D","87-161D_L","CHINOOK SALMON SMOLT",48.9633,-125.0833,"1987","06","10",160,"14:10-07:00",84,"02-43-61",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-161D","87-161D_M","CHINOOK SALMON SMOLT",48.9633,-125.0833,"1987","06","10",160,"14:10-07:00",91,"02-42-56",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",129,149,"F"
"87-161D","87-161D_N","CHINOOK SALMON SMOLT",48.9633,-125.0833,"1987","06","10",160,"14:10-07:00",82,"02-43-63",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-161D","87-161D_O","CHINOOK SALMON SMOLT",48.9633,-125.0833,"1987","06","10",160,"14:10-07:00",83,"02-44-01",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-161D","87-161D_P","CHINOOK SALMON SMOLT",48.9633,-125.0833,"1987","06","10",160,"14:10-07:00",92,"02-42-57",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",129,149,"F"
"87-161D","87-161D_Q","CHINOOK SALMON SMOLT",48.9633,-125.0833,"1987","06","10",160,"14:10-07:00",96,"02-46-44",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-161D","87-161D_R","CHINOOK SALMON SMOLT",48.9633,-125.0833,"1987","06","10",160,"14:10-07:00",99,"02-43-61",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-162C","87-162C_A","CHINOOK SALMON SMOLT",48.9292,-125.0317,"1987","06","10",160,"16:45-07:00",85,"02-42-57",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",129,149,"F"
"87-162C","87-162C_B","CHINOOK SALMON SMOLT",48.9292,-125.0317,"1987","06","10",160,"16:45-07:00",81,"02-45-20",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-162C","87-162C_C","CHINOOK SALMON SMOLT",48.9292,-125.0317,"1987","06","10",160,"16:45-07:00",93,"02-46-48",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-162C","87-162C_D","CHINOOK SALMON SMOLT",48.9292,-125.0317,"1987","06","10",160,"16:45-07:00",87,"02-45-18",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-162C","87-162C_E","CHINOOK SALMON SMOLT",48.9292,-125.0317,"1987","06","10",160,"16:45-07:00",101,"02-45-18",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-162C","87-162C_F","CHINOOK SALMON SMOLT",48.9292,-125.0317,"1987","06","10",160,"16:45-07:00",84,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-162C","87-162C_G","CHINOOK SALMON SMOLT",48.9292,-125.0317,"1987","06","10",160,"16:45-07:00",84,"02-46-47",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-162D","87-162D_A","CHINOOK SALMON SMOLT",48.8975,-125.0833,"1987","06","10",160,"17:25-07:00",94,"02-46-44",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-163A","87-163A_A","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","06","11",161,"05:25-07:00",96,"02-46-47",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-163A","87-163A_B","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","06","11",161,"05:25-07:00",88,"02-45-16",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-163A","87-163A_C","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","06","11",161,"05:25-07:00",94,"02-46-47",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-163A","87-163A_D","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","06","11",161,"05:25-07:00",82,"02-44-01",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-163A","87-163A_E","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","06","11",161,"05:25-07:00",94,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-163A","87-163A_F","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","06","11",161,"05:25-07:00",89,"02-45-15",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-163A","87-163A_G","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","06","11",161,"05:25-07:00",78,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-163A","87-163A_H","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","06","11",161,"05:25-07:00",84,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-163A","87-163A_I","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","06","11",161,"05:25-07:00",79,"02-46-44",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-163B","87-163B_A","CHINOOK SALMON SMOLT",48.8733,-125.1525,"1987","06","11",161,"05:50-07:00",93,"02-42-56",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",129,149,"F"
"87-163B","87-163B_B","CHINOOK SALMON SMOLT",48.8733,-125.1525,"1987","06","11",161,"05:50-07:00",91,"02-46-44",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-163B","87-163B_D","CHINOOK SALMON SMOLT",48.8733,-125.1525,"1987","06","11",161,"05:50-07:00",77,"02-46-44",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-167","87-167_A","CHINOOK SALMON SMOLT",49.225,-124.8117,"1987","06","11",161,"11:15-07:00",90,"NO PIN",NA,NA,NA,NA,NA,NA,"F"
"87-167","87-167_B","CHINOOK SALMON SMOLT",49.225,-124.8117,"1987","06","11",161,"11:15-07:00",90,"02-45-20",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-178","87-178_A","CHINOOK SALMON SMOLT",48.9833,-124.9167,"1987","06","16",166,"17:30-07:00",74,"02-46-46",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-179","87-179_A","CHINOOK SALMON SMOLT",48.9783,-124.9892,"1987","06","16",166,"18:10-07:00",81,"02-46-45",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-180","87-180_A","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","16",166,"23:18-07:00",96,"02-46-46",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-180","87-180_B","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","16",166,"23:18-07:00",85,"02-45-14",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-180","87-180_C","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","16",166,"23:18-07:00",86,"02-45-20",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-180","87-180_D","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","16",166,"23:18-07:00",90,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-180","87-180_E","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","16",166,"23:18-07:00",92,"02-44-01",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-180","87-180_F","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","16",166,"23:18-07:00",97,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-180","87-180_G","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","16",166,"23:18-07:00",94,"02-45-18",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-180","87-180_H","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","16",166,"23:18-07:00",86,"02-46-47",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-180","87-180_I","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","16",166,"23:18-07:00",104,"02-45-14",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-180","87-180_J","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","16",166,"23:18-07:00",91,"02-43-63",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-180","87-180_K","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","16",166,"23:18-07:00",93,"02-45-17",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-180","87-180_L","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","16",166,"23:18-07:00",90,"02-45-18",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-180","87-180_M","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","16",166,"23:18-07:00",93,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-180","87-180_N","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","16",166,"23:18-07:00",86,"02-46-46",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-180","87-180_O","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","16",166,"23:18-07:00",93,"02-45-14",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-180","87-180_P","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","16",166,"23:18-07:00",98,"02-45-17",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-180","87-180_Q","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","16",166,"23:18-07:00",97,"02-46-45",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-182","87-182_A","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1987","06","17",167,"09:30-07:00",96,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-182","87-182_B","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1987","06","17",167,"09:30-07:00",82,"02-44-01",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-182","87-182_C","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1987","06","17",167,"09:30-07:00",82,"02-45-17",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-182","87-182_D","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1987","06","17",167,"09:30-07:00",106,"02-45-15",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-182","87-182_E","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1987","06","17",167,"09:30-07:00",93,"02-44-01",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-182","87-182_F","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1987","06","17",167,"09:30-07:00",94,"02-46-48",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-182","87-182_G","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1987","06","17",167,"09:30-07:00",97,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-182","87-182_H","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1987","06","17",167,"09:30-07:00",86,"02-45-18",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-182","87-182_I","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1987","06","17",167,"09:30-07:00",84,"02-46-45",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-182","87-182_J","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1987","06","17",167,"09:30-07:00",96,"02-43-63",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-182","87-182_K","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1987","06","17",167,"09:30-07:00",91,"02-43-61",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-182","87-182_L","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1987","06","17",167,"09:30-07:00",84,"02-46-47",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-182","87-182_M","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1987","06","17",167,"09:30-07:00",79,"02-43-61",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-183","87-183_A","CHINOOK SALMON SMOLT",48.9958,-125.145,"1987","06","17",167,"10:55-07:00",98,"02-45-57",86,"0103-CAPILANO RIVER","0103-CAPILANO RIVER","BC",NA,144,"F"
"87-183","87-183_B","CHINOOK SALMON SMOLT",48.9958,-125.145,"1987","06","17",167,"10:55-07:00",102,"02-45-19",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-183","87-183_C","CHINOOK SALMON SMOLT",48.9958,-125.145,"1987","06","17",167,"10:55-07:00",86,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-183","87-183_D","CHINOOK SALMON SMOLT",48.9958,-125.145,"1987","06","17",167,"10:55-07:00",114,"02-46-44",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-183","87-183_E","CHINOOK SALMON SMOLT",48.9958,-125.145,"1987","06","17",167,"10:55-07:00",100,"02-43-63",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-187","87-187_A","CHINOOK SALMON SMOLT",48.9958,-125.145,"1987","06","17",167,"15:05-07:00",100,"02-46-46",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-187","87-187_B","CHINOOK SALMON SMOLT",48.9958,-125.145,"1987","06","17",167,"15:05-07:00",109,"NO PIN",NA,NA,NA,NA,NA,NA,"F"
"87-187","87-187_C","CHINOOK SALMON SMOLT",48.9958,-125.145,"1987","06","17",167,"15:05-07:00",95,"02-45-19",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-187","87-187_D","CHINOOK SALMON SMOLT",48.9958,-125.145,"1987","06","17",167,"15:05-07:00",92,"02-45-16",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-188","87-188_A","CHINOOK SALMON SMOLT",48.9958,-125.145,"1987","06","17",167,"15:35-07:00",94,"02-46-47",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-188","87-188_B","CHINOOK SALMON SMOLT",48.9958,-125.145,"1987","06","17",167,"15:35-07:00",94,"NO PIN",NA,NA,NA,NA,NA,NA,"F"
"87-188","87-188_C","CHINOOK SALMON SMOLT",48.9958,-125.145,"1987","06","17",167,"15:35-07:00",84,"02-46-46",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-188","87-188_D","CHINOOK SALMON SMOLT",48.9958,-125.145,"1987","06","17",167,"15:35-07:00",84,"02-45-17",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-189","87-189_A","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","17",167,"17:30-07:00",89,"02-45-15",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-189","87-189_B","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","17",167,"17:30-07:00",89,"02-46-47",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-189","87-189_C","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","17",167,"17:30-07:00",89,"02-43-63",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-189","87-189_D","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","17",167,"17:30-07:00",89,"02-46-47",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-189","87-189_E","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","17",167,"17:30-07:00",93,"02-43-63",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-189","87-189_F","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","17",167,"17:30-07:00",94,"02-46-47",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-189","87-189_G","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","17",167,"17:30-07:00",105,"02-43-61",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-189","87-189_H","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","17",167,"17:30-07:00",89,"02-46-44",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-194","87-194_A","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","18",168,"10:25-07:00",91,"02-46-44",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-194","87-194_B","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","18",168,"10:25-07:00",79,"02-46-47",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-194","87-194_C","CHINOOK SALMON SMOLT",48.9773,-125.0425,"1987","06","18",168,"10:25-07:00",95,"02-44-01",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
